Общее время (s);Пройденное время цикла (s);Всего циклов;Пройденным циклам;Шаг;Общее количество циклов(8800 (0,1) Форма волны);Общее количество циклов(8800 (0,2) Форма волны);Положение(8800 (0,1):Положение) (mm);Нагрузка(8800 (0,1):Нагрузка) (kN);Вращение(8800 (0,2):Вращение) (deg);Крутящий момент(8800 (0,2):Крутящий момент) (N·m);Напряжение(8800 (0,1):Нагрузка) (MPa);Напряжение сдвига(8800 (0,2):Крутящий момент) (MPa);;;;
178.6675;16.445;1;1;2;1;1;-52.69670101;-0.707031488;28.62984002;214.7146314;-6.315036517;209.5816281;8.647209752;72.5824213;1.266160016;
178.6925;16.47;1;1;2;1;1;-52.69648196;-0.705952197;28.73701304;214.6947235;-6.305396546;209.562196;8.647428799;72.68959433;1.26802959;
178.7175;16.495;1;1;2;1;1;-52.6959634;-0.720036477;28.84392858;214.7927731;-6.43119397;209.6579017;8.647947359;72.79650986;1.269894672;
178.74;16.5175;1;1;2;1;1;-52.69639703;-0.721580535;28.95024061;214.7419453;-6.44498513;209.6082889;8.647513735;72.9028219;1.271749226;
178.765;16.5425;1;1;2;1;1;-52.69657584;-0.720996708;29.05585796;214.8288637;-6.439770522;209.6931295;8.647334922;73.00843924;1.273591662;
178.7875;16.565;1;1;2;1;1;-52.69645961;-0.731208175;29.15910423;214.7694379;-6.530976915;209.6351243;8.647451151;73.11168551;1.275392736;
178.8125;16.59;1;1;2;1;1;-52.69669654;-0.736558884;29.26504344;214.9391174;-6.578768171;209.8007475;8.647214222;73.21762472;1.277240787;
178.835;16.6125;1;1;2;1;1;-52.69656243;-0.742078722;29.37050521;215.0235921;-6.628070039;209.8832027;8.647348333;73.3230865;1.279080509;
178.86;16.6375;1;1;2;1;1;-52.69633891;-0.741096288;29.47592139;214.9815559;-6.619295177;209.8421714;8.64757185;73.42850268;1.280919436;
178.8825;16.66;1;1;2;1;1;-52.69666525;-0.752384812;29.5794037;214.7398591;-6.720121576;209.6062526;8.647245515;73.53198498;1.282724627;
178.905;16.6825;1;1;2;1;1;-52.69645067;-0.758995116;29.68023866;214.8352861;-6.779163235;209.6993984;8.647460091;73.63281995;1.284483637;
178.93;16.7075;1;1;2;1;1;-52.69681724;-0.765411854;29.78355467;214.8069292;-6.836476007;209.6717194;8.647093523;73.73613596;1.286285927;
178.9525;16.73;1;1;2;1;1;-52.69651326;-0.771578401;29.88661587;215.0009125;-6.891554138;209.8610653;8.647397506;73.83919716;1.288083773;
178.9775;16.755;1;1;2;1;1;-52.69630315;-0.770594329;29.99592125;214.9921209;-6.882764636;209.8524838;8.647607613;73.94850254;1.289990544;
179.0025;16.78;1;1;2;1;1;-52.69604834;-0.775247961;30.10513008;214.9514705;-6.924329772;209.8128052;8.647862423;74.05771136;1.291895632;
179.025;16.8025;1;1;2;1;1;-52.69690665;-0.783591866;30.20825833;215.0726467;-6.998855542;209.9310846;8.647004116;74.16083962;1.293694647;
179.05;16.8275;1;1;2;1;1;-52.69626739;-0.782318562;30.31752616;215.1567936;-6.987482693;210.0132198;8.647643376;74.27010745;1.295600763;
179.0725;16.85;1;1;2;1;1;-52.69681724;-0.788728595;30.42131692;215.2811438;-7.044735573;210.1345973;8.647093523;74.37389821;1.297411335;
179.0975;16.875;1;1;2;1;1;-52.69613775;-0.792390853;30.5323711;214.9616331;-7.077445991;209.8227249;8.647773016;74.48495239;1.299348614;
179.1225;16.9;1;1;2;1;1;-52.69632997;-0.795508623;30.63645422;215.2162343;-7.105293168;210.0712396;8.647580791;74.58903551;1.301164286;
179.145;16.9225;1;1;2;1;1;-52.69598129;-0.799606591;30.73689222;215.2855247;-7.141895244;210.1388735;8.647929478;74.68947351;1.302916371;
179.17;16.9475;1;1;2;1;1;-52.69609751;-0.810987651;30.84156543;215.3425068;-7.243548154;210.1944933;8.647813249;74.79414672;1.304742337;
179.1925;16.97;1;1;2;1;1;-52.69617798;-0.817095786;30.94558418;215.4754102;-7.298104558;210.3242195;8.647732783;74.89816546;1.306556886;
179.2175;16.995;1;1;2;1;1;-52.69660713;-0.8191064;31.04804456;215.7526165;-7.31606288;210.5947989;8.647303629;75.00062585;1.308344251;
179.24;17.0175;1;1;2;1;1;-52.69635232;-0.81960693;31.15291089;215.9993649;-7.320533494;210.8356484;8.647558439;75.10549217;1.310173586;
179.2625;17.04;1;1;2;1;1;-52.69645067;-0.822490901;31.25784963;215.8563286;-7.346292433;210.6960316;8.647460091;75.21043092;1.312004184;
179.2875;17.065;1;1;2;1;1;-52.69629868;-0.81516102;31.36558056;216.8588191;-7.280823683;211.6745564;8.647612083;75.31816185;1.31388349;
179.3;17.0775;1;1;2;1;1;-52.69642832;-0.810426921;31.42018765;215.7353759;-7.238539841;210.5779704;8.647482443;75.37276894;1.31483608;
179.3225;17.1;1;1;2;1;1;-52.69698711;-0.820210725;31.52307451;216.2852734;-7.325926448;211.114722;8.646923649;75.47565579;1.316630884;
179.3475;17.125;1;1;2;1;1;-52.69670548;-0.820961148;31.63324356;216.3663805;-7.332629042;211.1938901;8.647205281;75.58582485;1.318552722;
179.3725;17.15;1;1;2;1;1;-52.69621821;-0.82763955;31.74192667;216.5854126;-7.392278939;211.407686;8.647692549;75.69450796;1.320448639;
179.3975;17.175;1;1;2;1;1;-52.69644173;-0.827305913;31.85148686;216.8143243;-7.389298973;211.6311253;8.647469032;75.80406815;1.322359855;
179.4175;17.195;1;1;2;1;1;-52.69633891;-0.833505988;31.93730682;217.936933;-7.444676564;212.7268968;8.64757185;75.88988811;1.323856937;
179.4225;17.2;1;1;2;1;1;-52.69633891;-0.822434127;31.96318209;216.8779522;-7.345785346;211.6932321;8.64757185;75.91576338;1.324308317;
179.4475;17.225;1;1;2;1;1;-52.69718828;-0.817242265;32.06762463;218.1263864;-7.299412868;212.9118211;8.646722484;76.02020591;1.326130259;
179.4575;17.235;1;1;2;1;1;-52.69627633;-0.806513131;32.11111933;215.6952173;-7.203582803;210.5387718;8.647634435;76.06370062;1.326889;
179.48;17.2575;1;1;2;1;1;-52.69658031;-0.814015716;32.21348584;215.3358907;-7.270594108;210.1880354;8.647330451;76.16606712;1.328674726;
179.5025;17.28;1;1;2;1;1;-52.69630315;-0.808841586;32.3143959;215.089336;-7.224380012;209.9473749;8.647607613;76.26697719;1.330435047;
179.5275;17.305;1;1;2;1;1;-52.69646855;-0.815000981;32.42443353;216.0797268;-7.279394258;210.9140892;8.64744221;76.37701482;1.332354592;
179.55;17.3275;1;1;2;1;1;-52.6968083;-0.825423002;32.52761006;216.667667;-7.372481263;211.4879741;8.647102463;76.48019135;1.334154449;
179.575;17.3525;1;1;2;1;1;-52.69628974;-0.828519613;32.62944013;215.1644975;-7.400139448;210.0207395;8.647621024;76.58202142;1.335930818;
179.58;17.3575;1;1;2;1;1;-52.69637915;-0.829498768;32.65559703;214.0813768;-7.408885029;208.9635121;8.647531617;76.60817832;1.336387111;
179.5925;17.37;1;1;2;1;1;-52.69703629;-0.829967558;32.70936459;215.1618153;-7.413072154;210.0181215;8.646874476;76.66194588;1.337325056;
179.615;17.3925;1;1;2;1;1;-52.6963568;-0.834511966;32.81190813;215.8977389;-7.453661714;210.736452;8.647553969;76.76448941;1.339113871;
179.64;17.4175;1;1;2;1;1;-52.69645067;-0.839359313;32.91778833;216.622442;-7.496957067;211.4438302;8.647460091;76.87036961;1.340960892;
179.6625;17.44;1;1;2;1;1;-52.69632997;-0.845138729;33.02218795;217.5258994;-7.548577426;212.3256894;8.647580791;76.97476923;1.342782086;
179.6775;17.455;1;1;2;1;1;-52.69672783;-0.844939202;33.08752388;216.4825648;-7.546795303;211.3072969;8.64718293;77.04010516;1.343921835;
179.68;17.4575;1;1;2;1;1;-52.69647749;-0.847801417;33.09675872;215.0887996;-7.572359924;209.9468513;8.647433269;77.04934001;1.344082931;
179.6975;17.475;1;1;2;1;1;-52.6964015;-0.848479867;33.17364961;216.2701637;-7.578419677;211.0999735;8.647509265;77.1262309;1.34542425;
179.72;17.4975;1;1;2;1;1;-52.69628527;-0.854706466;33.27724993;216.4762467;-7.634034175;211.3011299;8.647625494;77.22983122;1.3472315;
179.745;17.5225;1;1;2;1;1;-52.6966876;-0.857256651;33.37806344;217.1487659;-7.656811816;211.9575717;8.647223163;77.33064473;1.348990136;
179.7675;17.545;1;1;2;1;1;-52.69649538;-0.861371905;33.47993374;217.5059021;-7.69356828;212.3061701;8.647415388;77.43251503;1.350767207;
179.79;17.5675;1;1;2;1;1;-52.69713017;-0.868164897;33.588067;217.6830322;-7.754241666;212.4790657;8.646780598;77.54064828;1.352653531;
179.8025;17.58;1;1;2;1;1;-52.69670101;-0.863249749;33.63332927;215.2820528;-7.710340737;210.1354845;8.647209752;77.58591056;1.353443106;
179.8175;17.595;1;1;2;1;1;-52.69651773;-0.863460004;33.70965153;216.3683325;-7.712218688;211.1957955;8.647393036;77.66223282;1.354774506;
179.8425;17.62;1;1;2;1;1;-52.69621374;-0.865437388;33.81683797;216.3020074;-7.729880211;211.131056;8.64769702;77.76941925;1.356644314;
179.8675;17.645;1;1;2;1;1;-52.6968083;-0.864088237;33.92232656;216.4053321;-7.717829915;211.2319105;8.647102463;77.87490785;1.358484504;
179.89;17.6675;1;1;2;1;1;-52.69665631;-0.865613371;34.02858227;216.6798264;-7.731452047;211.4998427;8.647254455;77.98116356;1.360338075;
179.915;17.6925;1;1;2;1;1;-52.69637915;-0.866673738;34.13087904;216.4147943;-7.740922988;211.2411466;8.647531617;78.08346033;1.362122586;
179.9375;17.715;1;1;2;1;1;-52.6959187;-0.871859193;34.23689872;216.5769041;-7.787238236;211.3993809;8.647992063;78.18948001;1.36397204;
179.965;17.7425;1;1;2;1;1;-52.69696923;-0.866046697;34.34934497;216.6090906;-7.735322409;211.4307979;8.646941531;78.30192626;1.365933602;
179.9875;17.765;1;1;2;1;1;-52.69679936;-0.880505145;34.45443124;216.9749588;-7.864461813;211.7879196;8.647111404;78.40701252;1.367766774;
180.01;17.7875;1;1;2;1;1;-52.69600364;-0.878277719;34.56120461;216.5685296;-7.844566979;211.3912066;8.647907126;78.5137859;1.369629376;
180.03;17.8075;1;1;2;1;1;-52.69684853;-0.884428173;34.64641035;217.715323;-7.899501369;212.5105846;8.64706223;78.59899163;1.371115743;
180.055;17.8325;1;1;2;1;1;-52.69680383;-0.886272341;34.75226641;218.3426321;-7.915973035;213.1228971;8.647106934;78.70484769;1.372962343;
180.065;17.8425;1;1;2;1;1;-52.69622268;-0.876942426;34.7939238;216.8096304;-7.832640461;211.6265436;8.647688079;78.74650508;1.373689033;
180.0875;17.865;1;1;2;1;1;-52.69736262;-0.879079998;34.89719421;217.8091556;-7.85173274;212.602174;8.64654814;78.84977549;1.375490528;
180.1075;17.885;1;1;2;1;1;-52.69665631;-0.869209766;34.98657614;216.2749618;-7.763574191;211.1046569;8.647254455;78.93915743;1.377049746;
180.11;17.8875;1;1;2;1;1;-52.69669207;-0.866508782;34.99547839;214.8611695;-7.739449642;209.7246629;8.647218692;78.94805968;1.377205041;
180.1275;17.905;1;1;2;1;1;-52.69637021;-0.867912173;35.07967293;216.0934508;-7.751984399;210.9274851;8.647540558;79.03225422;1.378673768;
180.1525;17.93;1;1;2;1;1;-52.69659819;-0.876949131;35.18254101;216.4096832;-7.832700353;211.2361577;8.64731257;79.1351223;1.380468245;
180.1775;17.955;1;1;2;1;1;-52.69679489;-0.882020742;35.29295415;217.052564;-7.877998765;211.8636696;8.647115874;79.24553543;1.38239434;
180.1975;17.975;1;1;2;1;1;-52.69705864;-0.88472262;35.38415998;215.312317;-7.902131299;210.1650253;8.646852124;79.33674127;1.383985375;
180.2225;18;1;1;2;1;1;-52.69638362;-0.882512778;35.49062222;215.4695243;-7.882393516;210.3184743;8.647527147;79.44320351;1.38584255;
180.2375;18.015;1;1;2;1;1;-52.69665631;-0.88276431;35.5569908;216.771245;-7.884640136;211.5890759;8.647254455;79.50957209;1.387000313;
180.26;18.0375;1;1;2;1;1;-52.69644173;-0.892921388;35.66009223;217.1818465;-7.975360737;211.9898615;8.647469032;79.61267352;1.38879886;
180.2825;18.06;1;1;2;1;1;-52.69676807;-0.8917211;35.76395541;217.6376283;-7.964640047;212.4347473;8.647142697;79.7165367;1.390610696;
180.3075;18.085;1;1;2;1;1;-52.69637468;-0.894327909;35.86988658;216.3518667;-7.987923444;211.1797233;8.647536087;79.82246786;1.392458606;
180.3325;18.11;1;1;2;1;1;-52.69620033;-0.899028182;35.97786427;216.4738476;-8.029905163;211.2987881;8.647710431;79.93044555;1.394342217;
180.345;18.1225;1;1;2;1;1;-52.69607516;-0.89273721;36.03123754;217.5050676;-7.9737157;212.3053556;8.647835601;79.98381883;1.395273284;
180.3675;18.145;1;1;2;1;1;-52.69674125;-0.89643985;36.13539577;217.6680118;-8.006786802;212.4644044;8.647169519;80.08797705;1.397090266;
180.3925;18.17;1;1;2;1;1;-52.69614669;-0.903812051;36.23710781;217.6270187;-8.072633537;212.4243913;8.647764075;80.1896891;1.398864577;
180.415;18.1925;1;1;2;1;1;-52.69656243;-0.904637277;36.34422988;215.7981545;-8.080004262;210.6392482;8.647348333;80.29681116;1.400733261;
180.44;18.2175;1;1;2;1;1;-52.69674572;-0.91063574;36.45089597;216.439113;-8.133581097;211.2648839;8.647165048;80.40347725;1.402593992;
180.4625;18.24;1;1;2;1;1;-52.69637021;-0.911276639;36.5538311;217.0470208;-8.139305453;211.8582589;8.647540558;80.50641239;1.404389638;
180.4875;18.265;1;1;2;1;1;-52.69648196;-0.915191323;36.66319817;217.1756774;-8.174270477;211.9838399;8.647428799;80.61577946;1.406297486;
180.5125;18.29;1;1;2;1;1;-52.69606175;-0.925306082;36.77028537;216.5516764;-8.264613092;211.3747563;8.647849012;80.72286665;1.408165563;
180.535;18.3125;1;1;2;1;1;-52.69548061;-0.926783383;36.87551647;216.679275;-8.277807993;211.4993046;8.648430157;80.82809776;1.410001261;
180.56;18.3375;1;1;2;1;1;-52.69586953;-0.934815109;36.97942793;217.8182006;-8.349545452;212.6110028;8.648041237;80.93200922;1.411813939;
180.585;18.3625;1;1;2;1;1;-52.69643726;-0.942078829;37.09237307;218.1707919;-8.414423266;212.9551649;8.647473502;81.04495436;1.413784204;
180.6;18.3775;1;1;2;1;1;-52.69595893;-0.936186016;37.1579504;216.5383399;-8.361790064;211.3617386;8.64795183;81.11053169;1.414928164;
180.62;18.3975;1;1;2;1;1;-52.69594105;-0.945165157;37.2439903;217.5876945;-8.441989615;212.3860072;8.647969711;81.19657159;1.416429082;
180.6275;18.405;1;1;2;1;1;-52.69632997;-0.941058695;37.27851838;216.4804339;-8.405311677;211.305217;8.647580791;81.23109967;1.417031405;
180.6425;18.42;1;1;2;1;1;-52.69650879;-0.944634229;37.35012263;217.6941186;-8.43724749;212.4898871;8.647401977;81.30270392;1.418280502;
180.6525;18.43;1;1;2;1;1;-52.69623163;-0.944226086;37.39632636;216.461435;-8.433602056;211.2866722;8.647679138;81.34890765;1.4190865;
180.6625;18.44;1;1;2;1;1;-52.69598129;-0.94960466;37.43669361;217.5217271;-8.481642196;212.3216168;8.647929478;81.3892749;1.419790684;
180.6875;18.465;1;1;2;1;1;-52.69624504;-0.956575871;37.54808843;217.2112465;-8.543907382;212.0185586;8.647665727;81.50066972;1.421733905;
180.7125;18.49;1;1;2;1;1;-52.69621821;-0.965337157;37.65967906;217.6368982;-8.622161104;212.4340346;8.647692549;81.61226034;1.423680542;
180.7375;18.515;1;1;2;1;1;-52.69568177;-0.967503041;37.76802421;217.9173529;-8.641506261;212.7077848;8.648228991;81.72060549;1.425570562;
180.7525;18.53;1;1;2;1;1;-52.69588741;-0.970343947;37.83256084;218.9463824;-8.666880559;213.7122141;8.648023355;81.78514212;1.426696368;
180.765;18.5425;1;1;2;1;1;-52.69637915;-0.956963897;37.8847754;217.8080976;-8.54737314;212.6011413;8.647531617;81.83735669;1.427607222;
180.7775;18.555;1;1;2;1;1;-52.69610646;-0.959801078;37.9460907;216.7181224;-8.572714164;211.5372232;8.647804308;81.89867198;1.428676834;
180.79;18.5675;1;1;2;1;1;-52.69568177;-0.961897969;37.99424708;217.789188;-8.591443098;212.5826838;8.648228991;81.94682837;1.429516895;
180.8125;18.59;1;1;2;1;1;-52.69581141;-0.97184509;38.09591353;217.8323865;-8.68028841;212.6248496;8.648099351;82.04849482;1.43129041;
180.835;18.6125;1;1;2;1;1;-52.69606175;-0.972583145;38.20083082;218.3627188;-8.686880537;213.1425037;8.647849012;82.1534121;1.433120633;
180.855;18.6325;1;1;2;1;1;-52.69612434;-0.97750932;38.28362525;217.2080129;-8.730879955;212.0154024;8.647786427;82.23620653;1.434564936;
180.88;18.6575;1;1;2;1;1;-52.69610646;-0.983921885;38.39588374;217.727676;-8.788155462;212.5226423;8.647804308;82.34846503;1.436523223;
180.905;18.6825;1;1;2;1;1;-52.69544484;-0.991276652;38.50562096;217.6742703;-8.853846477;212.4705133;8.64846592;82.45820224;1.438437528;
180.93;18.7075;1;1;2;1;1;-52.69592317;-0.995848626;38.6147064;217.6277339;-8.894682261;212.4250895;8.647987592;82.56728768;1.440340463;
180.9525;18.73;1;1;2;1;1;-52.69621374;-0.999669433;38.71590883;217.9053873;-8.928808795;212.6961052;8.64769702;82.66849011;1.442105883;
180.9775;18.755;1;1;2;1;1;-52.69568624;-1.004471928;38.82505864;217.9325819;-8.971703536;212.7226497;8.648224521;82.77763993;1.444009941;
181.0025;18.78;1;1;2;1;1;-52.69582929;-1.004659235;38.93391341;217.7610993;-8.973376523;212.5552666;8.64808147;82.8864947;1.445908852;
181.025;18.8025;1;1;2;1;1;-52.69560578;-1.007257402;39.03597146;217.9127932;-8.996582725;212.703334;8.648304987;82.98855275;1.447689198;
181.05;18.8275;1;1;2;1;1;-52.69565942;-1.01408124;39.14811462;217.7798003;-9.057531616;212.5735205;8.648251343;83.10069591;1.449645473;
181.075;18.8525;1;1;2;1;1;-52.69604834;-1.011011899;39.25766408;218.0328965;-9.030116993;212.8205662;8.647862423;83.21024537;1.451556503;
181.1;18.8775;1;1;2;1;1;-52.69605281;-1.018987596;39.36105788;218.6722159;-9.10135402;213.4446019;8.647857952;83.31363916;1.45336015;
181.1225;18.9;1;1;2;1;1;-52.69568177;-1.025767773;39.46945935;218.2491869;-9.161912946;213.0316858;8.648228991;83.42204064;1.455251153;
181.1475;18.925;1;1;2;1;1;-52.69546273;-1.027356088;39.57239717;218.5587883;-9.176099394;213.3338859;8.648448038;83.52497846;1.457046846;
181.17;18.9475;1;1;2;1;1;-52.69584718;-1.030589193;39.67633814;219.3283588;-9.204976716;214.0850589;8.648063588;83.62891942;1.458860039;
181.1925;18.97;1;1;2;1;1;-52.69594999;-1.02282986;39.77939934;219.1554606;-9.135672208;213.916294;8.64796077;83.73198062;1.460657884;
181.215;18.9925;1;1;2;1;1;-52.69547614;-1.022034138;39.87381577;218.0942297;-9.128565009;212.8804331;8.648434627;83.82639706;1.462304927;
181.2275;19.005;1;1;2;1;1;-52.69588741;-1.025605351;39.92961377;219.477281;-9.160462225;214.2304209;8.648023355;83.88219506;1.463278292;
181.24;19.0175;1;1;2;1;1;-52.69557448;-1.018198133;39.98968184;217.4767107;-9.09430272;212.2776766;8.64833628;83.94226313;1.464326146;
181.2425;19.02;1;1;2;1;1;-52.69557448;-1.017038822;39.99821395;215.433538;-9.083948037;210.2833483;8.64833628;83.95079523;1.464474984;
181.25;19.0275;1;1;2;1;1;-52.6957533;-1.021512747;40.03050774;216.8666273;-9.123908064;211.682178;8.648157466;83.98308903;1.465038331;
181.26;19.0375;1;1;2;1;1;-52.69552531;-1.024895161;40.06953657;218.0265933;-9.154118983;212.8144136;8.648385453;84.02211785;1.465719167;
181.2675;19.045;1;1;2;1;1;-52.69550743;-1.026022136;40.10534137;216.8199867;-9.164184854;211.6366524;8.648403335;84.05792266;1.466343762;
181.29;19.0675;1;1;2;1;1;-52.69589188;-1.034042835;40.20566404;216.983214;-9.235823823;211.7959775;8.648018885;84.15824533;1.468093835;
181.3125;19.09;1;1;2;1;1;-52.69548508;-1.032608449;40.30589014;217.355594;-9.223012232;212.1594554;8.648425687;84.25847143;1.469842224;
181.3375;19.115;1;1;2;1;1;-52.6960841;-1.037735641;40.41398853;218.1259096;-9.268807083;212.9113556;8.64782666;84.36656982;1.47172794;
181.36;19.1375;1;1;2;1;1;-52.69628527;-1.040752232;40.51555306;218.6888307;-9.295750554;213.4608195;8.647625494;84.46813434;1.473499677;
181.385;19.1625;1;1;2;1;1;-52.69581141;-1.045260131;40.62181413;218.1112021;-9.336014035;212.8969998;8.648099351;84.57439542;1.475353342;
181.4075;19.185;1;1;2;1;1;-52.69540014;-1.047144085;40.72486997;218.5758948;-9.352841061;213.3505835;8.648510623;84.67745125;1.477151094;
181.4325;19.21;1;1;2;1;1;-52.69573542;-1.055412441;40.83259284;219.5519209;-9.426692046;214.3032765;8.648175347;84.78517413;1.47903026;
181.455;19.2325;1;1;2;1;1;-52.69568624;-1.060708314;40.9380734;219.6912766;-9.473993517;214.4393007;8.648224521;84.89065468;1.480870309;
181.48;19.2575;1;1;2;1;1;-52.69583376;-1.055405289;41.04564875;219.5527107;-9.426628161;214.3040474;8.648076999;84.99823004;1.482746902;
181.505;19.2825;1;1;2;1;1;-52.69616904;-1.06470108;41.15035951;218.968153;-9.509655951;213.7334642;8.647741723;85.1029408;1.484573523;
181.5275;19.305;1;1;2;1;1;-52.69609304;-1.067123711;41.2534368;217.7384496;-9.531294311;212.5331583;8.647817719;85.20601809;1.486371649;
181.5525;19.33;1;1;2;1;1;-52.69557001;-1.074633747;41.3660574;217.7362442;-9.598372163;212.5310057;8.64834075;85.31863868;1.488336253;
181.5775;19.355;1;1;2;1;1;-52.69585165;-1.077088714;41.4739868;217.9331183;-9.620299336;212.7231733;8.648059118;85.42656809;1.490219021;
181.6;19.3775;1;1;2;1;1;-52.69532861;-1.078697294;41.57662421;217.4693197;-9.634666792;212.2704623;8.648582149;85.5292055;1.492009474;
181.625;19.4025;1;1;2;1;1;-52.69539567;-1.087876111;41.68550849;217.3786461;-9.716649797;212.1819564;8.648515094;85.63808978;1.493908899;
181.6475;19.425;1;1;2;1;1;-52.69607069;-1.084143072;41.78795815;217.6908851;-9.683307184;212.4867309;8.647840071;85.74053943;1.495696077;
181.6725;19.45;1;1;2;1;1;-52.69589188;-1.091422141;41.89249992;217.8117335;-9.748322085;212.6046903;8.648018885;85.84508121;1.49751975;
181.695;19.4725;1;1;2;1;1;-52.69589635;-1.095180362;41.9944346;217.7630365;-9.781889625;212.5571574;8.648014415;85.94701588;1.499297944;
181.72;19.4975;1;1;2;1;1;-52.69556554;-1.097744405;42.09974349;217.7494764;-9.804791044;212.5439216;8.64834522;86.05232477;1.501134999;
181.7425;19.52;1;1;2;1;1;-52.69563707;-1.097666174;42.20312655;217.9114968;-9.804092302;212.7020686;8.648273695;86.15570784;1.502938459;
181.765;19.5425;1;1;2;1;1;-52.69586506;-1.106692851;42.30493248;217.7410722;-9.884716422;212.5357182;8.648045707;86.25751376;1.504714407;
181.79;19.5675;1;1;2;1;1;-52.69523921;-1.111864597;42.41180509;217.4414843;-9.930909223;212.2432924;8.648671556;86.36438638;1.50657874;
181.815;19.5925;1;1;2;1;1;-52.69567283;-1.116684824;42.52167642;218.0140167;-9.973962346;212.8021377;8.648237932;86.47425771;1.508495384;
181.84;19.6175;1;1;2;1;1;-52.6953912;-1.114961505;42.63232291;218.0024385;-9.958570069;212.7908363;8.648519564;86.58490419;1.510425551;
